age,avg_monthly_gb_download,avg_monthly_long_distance_charges,churn_category,churn_reason,churn_score,city,cltv,contract,country,customer_id,customer_status,dependents,device_protection_plan,gender,internet_service,internet_type,lat_long,latitude,longitude,married,monthly_charge,multiple_lines,number_of_dependents,number_of_referrals,offer,online_backup,online_security,paperless_billing,partner,payment_method,phone_service,population,premium_tech_support,quarter,referred_a_friend,satisfaction_score,senior_citizen,state,streaming_movies,streaming_music,streaming_tv,tenure_in_months,total_charges,total_extra_data_charges,total_long_distance_charges,total_refunds,total_revenue,under_30,unlimited_data,zip_code,churn
22,52,29.81,Competitor,Competitor offered more data,52,Santa Paula,3273,0,United States,3003-CMDUU,Stayed,0,0,Female,1,Fiber Optic,0,34.402343,-119.094824,Yes,95.15,0,0,0,Offer C,0,0,Yes,0,Bank Withdrawal,Yes,32511,1,Q3,No,3,0,California,1,Yes,1,25,2395.7,80,745.25,0.0,3220.95,Yes,No,93060,0
28,51,18.05,Competitor,Competitor offered more data,33,Simi Valley,2781,0,United States,5016-IBERQ,Stayed,0,1,Male,1,Fiber Optic,0,34.296813,-118.685703,Yes,84.25,1,0,1,Offer C,1,0,No,0,Bank Withdrawal,Yes,49027,0,Q3,Yes,4,0,California,0,No,0,23,1968.1,0,415.15,8.3,2374.95,Yes,Yes,93063,0
48,15,13.05,Competitor,Competitor offered more data,40,Santa Barbara,5928,0,United States,9931-KGHOA,Stayed,0,0,Female,1,DSL,0,34.438581,-119.685368,Yes,55.0,1,0,9,Offer C,0,1,No,0,Bank Withdrawal,Yes,20893,0,Q3,Yes,3,0,California,0,No,0,46,2473.95,0,600.3000000000001,31.39,3042.86,No,Yes,93103,0
41,9,26.96,Competitor,Competitor offered more data,50,Santa Barbara,6046,0,United States,1775-KWJKQ,Stayed,0,1,Male,1,DSL,0,34.037342,-119.80079,Yes,89.85,1,0,5,Offer C,1,1,No,0,Credit Card,Yes,25771,1,Q3,Yes,4,0,California,1,Yes,1,72,6562.9,0,1941.12,12.55,8491.47,No,Yes,93105,0
40,0,17.4,Competitor,Competitor offered more data,38,Santa Barbara,4745,0,United States,7665-VIGUD,Stayed,0,0,Male,0,DSL,0,34.457541,-119.631072,No,20.35,0,0,0,Offer C,0,0,No,0,Credit Card,Yes,12741,0,Q3,No,5,0,California,0,No,0,10,176.3,0,174.0,0.0,350.3,No,No,93108,0
31,28,0.0,Competitor,Competitor offered more data,74,Santa Barbara,3533,0,United States,9411-TPQQV,Stayed,0,0,Female,1,DSL,0,34.406256,-119.726936,No,54.55,0,0,0,Offer B,0,1,Yes,0,Bank Withdrawal,No,10986,1,Q3,No,3,0,California,1,Yes,1,40,2236.2,40,0.0,11.48,2264.72,No,No,93109,0
41,14,10.05,Competitor,Competitor offered more data,64,Santa Barbara,2021,0,United States,7954-MLBUN,Stayed,0,1,Male,1,Fiber Optic,0,34.460197,-119.802602,No,99.45,0,0,0,Offer B,0,0,No,0,Bank Withdrawal,Yes,16477,1,Q3,No,5,0,California,1,Yes,1,31,3109.9,0,311.55,43.38,3378.07,No,Yes,93111,0
48,9,27.41,Competitor,Competitor offered more data,50,Goleta,4114,0,United States,2077-DDHJK,Stayed,0,1,Female,1,DSL,0,34.489983,-120.091246,Yes,70.9,1,0,2,Offer B,1,1,No,0,Credit Card,Yes,49975,1,Q3,Yes,4,0,California,0,No,0,68,4911.35,0,1863.88,49.37,6725.860000000001,No,Yes,93117,0
50,0,19.09,Competitor,Competitor offered more data,72,Arvin,5668,0,United States,9574-BOSMD,Stayed,1,0,Male,0,DSL,0,35.116307,-118.817644,Yes,25.4,1,2,10,Offer B,0,0,No,0,Bank Withdrawal,Yes,16206,0,Q3,Yes,4,0,California,0,No,0,68,1620.2,0,1298.12,9.34,2908.98,No,No,93203,0
21,0,29.55,Competitor,Competitor offered more data,59,California Hot Springs,4667,0,United States,8404-VLQFB,Stayed,1,0,Female,0,DSL,0,35.865795,-118.69759,Yes,25.25,1,1,1,Offer B,0,0,Yes,0,Bank Withdrawal,Yes,226,0,Q3,Yes,3,0,California,0,No,0,15,394.85,0,443.25,0.0,838.1,Yes,No,93207,0
25,58,14.32,Competitor,Competitor offered more data,27,Corcoran,4706,0,United States,2391-IPLOP,Stayed,0,1,Male,1,Cable,0,36.04533,-119.532424,Yes,69.65,1,0,6,Offer B,0,0,Yes,0,Bank Withdrawal,Yes,23506,1,Q3,Yes,4,0,California,0,No,1,50,3442.15,0,716.0,0.0,4158.15,Yes,Yes,93212,0
37,0,11.75,Competitor,Competitor offered more data,65,Frazier Park,4517,0,United States,5845-BZZIB,Stayed,1,0,Male,0,Cable,0,34.907911,-119.234281,Yes,20.1,0,3,7,Offer B,0,0,No,0,Credit Card,Yes,1526,0,Q3,Yes,3,0,California,0,No,0,35,655.3,0,411.25,38.61,1027.94,No,No,93222,0
64,0,9.84,Competitor,Competitor offered more data,66,Farmersville,5208,0,United States,1140-UKVZG,Stayed,0,0,Female,0,Cable,0,36.29878,-119.201028,No,24.8,1,0,0,Offer D,0,0,No,0,Credit Card,Yes,8644,0,Q3,No,5,0,California,0,No,0,17,475.25,0,167.28,37.06,605.47,No,No,93223,0
32,11,45.69,Competitor,Competitor offered more data,33,Frazier Park,5787,0,United States,5183-SNMJQ,Stayed,0,0,Male,1,Fiber Optic,0,34.827662,-118.999073,No,95.1,0,0,0,Offer D,0,0,Yes,0,Credit Card,Yes,4498,1,Q3,No,3,0,California,1,Yes,1,10,865.1,0,456.9,43.25,1278.75,No,Yes,93225,0
39,14,41.61,Competitor,Competitor offered more data,42,Glennville,5228,0,United States,8100-PNJMH,Stayed,0,1,Male,1,Cable,0,35.735694,-118.738483,Yes,88.85,1,0,2,Offer D,1,1,Yes,0,Credit Card,Yes,296,1,Q3,Yes,4,0,California,1,Yes,1,68,6132.7,0,2829.48,0.0,8962.18,No,Yes,93226,0
38,19,9.91,Competitor,Competitor offered more data,37,Hanford,4192,0,United States,7838-LAZFO,Stayed,0,1,Male,1,Cable,0,36.29223,-119.622676,Yes,78.8,0,0,6,Offer B,1,1,No,0,Bank Withdrawal,Yes,53204,0,Q3,Yes,4,0,California,1,Yes,1,45,3597.5,0,445.95,23.28,4020.17,No,Yes,93230,0
56,0,2.15,Competitor,Competitor offered more data,24,Ivanhoe,3078,0,United States,2085-JVGAD,Stayed,0,0,Male,0,Cable,0,36.385818,-119.224243,Yes,20.35,0,0,3,Offer B,0,0,No,0,Bank Withdrawal,Yes,4517,0,Q3,Yes,4,0,California,0,No,0,37,697.65,0,79.55,45.07,732.1299999999999,No,No,93235,0
46,29,3.55,Competitor,Competitor offered more data,38,Kettleman City,5369,0,United States,8095-WANWK,Stayed,0,0,Female,1,DSL,0,35.996923,-120.000951,No,45.25,0,0,0,Offer D,0,0,No,0,Credit Card,Yes,1809,0,Q3,No,5,0,California,0,No,0,10,428.7,0,35.5,44.9,419.3,No,No,93239,0
23,0,18.15,Competitor,Competitor offered more data,21,Lake Isabella,2798,0,United States,3030-ZKIWL,Joined,0,0,Male,0,DSL,0,35.607875,-118.466318,No,20.05,0,0,0,Offer D,0,0,No,0,Credit Card,Yes,5564,0,Q3,No,5,0,California,0,No,0,1,20.05,0,18.15,0.0,38.2,Yes,No,93240,0
40,30,17.43,Competitor,Competitor offered more data,74,Lamont,5420,0,United States,9565-FLVCG,Stayed,0,0,Male,1,DSL,0,35.245035,-118.905553,Yes,69.55,1,0,10,Offer B,1,1,Yes,0,Mailed Check,Yes,15364,0,Q3,Yes,3,0,California,1,Yes,0,65,4459.15,0,1132.95,23.61,5568.49,No,Yes,93241,0
33,0,42.14,Competitor,Competitor offered more data,45,Laton,5864,0,United States,8755-OGKNA,Stayed,1,0,Female,0,DSL,0,36.444232,-119.718285,Yes,19.5,0,3,5,Offer B,0,0,No,0,Bank Withdrawal,Yes,2900,0,Q3,Yes,3,0,California,0,No,0,57,1167.6,0,2401.98,19.89,3549.69,No,No,93242,0
48,4,12.5,Competitor,Competitor offered more data,21,Lebec,3319,0,United States,2800-VEQXM,Joined,0,1,Female,1,Fiber Optic,0,34.845861,-118.885163,No,74.75,0,0,0,Offer B,0,0,Yes,0,Mailed Check,Yes,1247,0,Q3,No,3,0,California,0,No,0,3,238.1,0,37.5,38.84,236.76,No,Yes,93243,0
22,58,0.0,Competitor,Competitor offered more data,42,Lemoore,5214,0,United States,5533-RJFTJ,Stayed,0,1,Male,1,Cable,0,36.303666,-119.825657,No,30.2,0,0,0,Offer B,0,0,Yes,0,Bank Withdrawal,No,30419,0,Q3,No,4,0,California,0,No,0,49,1453.1,0,0.0,0.0,1453.1,Yes,Yes,93245,0
22,85,0.0,Competitor,Competitor offered more data,42,Lost Hills,5640,0,United States,0214-JHPFW,Stayed,0,1,Female,1,Cable,0,35.637715,-119.893068,Yes,57.8,0,0,9,Offer B,1,0,No,0,Bank Withdrawal,No,2502,1,Q3,Yes,4,0,California,1,Yes,1,70,4039.3,0,0.0,1.01,4038.29,Yes,Yes,93249,0
60,0,11.35,Competitor,Competitor offered more data,42,Mc Farland,4836,0,United States,5642-MHDQT,Stayed,0,0,Female,0,Cable,0,35.666886,-119.186717,Yes,19.85,0,0,6,Offer B,0,0,Yes,0,Bank Withdrawal,Yes,10781,0,Q3,Yes,3,0,California,0,No,0,53,1039.45,0,601.55,14.67,1626.33,No,No,93250,0
37,0,33.31,Competitor,Competitor offered more data,46,Mc Kittrick,5794,0,United States,3088-FVYWK,Stayed,1,0,Male,0,Cable,0,35.38381,-119.730885,Yes,25.55,1,3,3,Offer B,0,0,No,0,Credit Card,Yes,302,0,Q3,Yes,3,0,California,0,No,0,53,1336.1,0,1765.43,37.37,3064.16,No,No,93251,0
49,0,22.97,Competitor,Competitor offered more data,51,New Cuyama,3534,0,United States,9092-GDZKO,Stayed,0,0,Male,0,Cable,0,34.956577,-119.750142,No,24.85,1,0,0,Offer D,0,0,Yes,0,Credit Card,Yes,798,0,Q3,No,4,0,California,0,No,0,22,493.4,0,505.34,21.32,977.42,No,No,93254,0
63,0,23.76,Competitor,Competitor offered more data,41,Porterville,5517,0,United States,2324-AALNO,Stayed,0,0,Female,0,Cable,0,36.008958,-118.891593,No,24.55,1,0,0,Offer B,0,0,No,0,Bank Withdrawal,Yes,65566,0,Q3,No,5,0,California,0,No,0,48,1203.95,0,1140.48,36.04,2308.3900000000003,No,No,93257,0
57,22,47.5,Competitor,Competitor offered more data,77,Richgrove,3449,0,United States,5760-IFJOZ,Joined,0,1,Male,1,Fiber Optic,0,35.809921,-119.127437,No,107.95,1,0,0,Offer B,1,0,No,0,Mailed Check,Yes,2956,0,Q3,No,4,0,California,1,Yes,1,3,313.6,0,142.5,0.0,456.1,No,Yes,93261,0
64,19,1.59,Competitor,Competitor offered more data,55,Sequoia National Park,5602,0,United States,2826-UWHIS,Stayed,0,0,Male,1,Fiber Optic,0,36.527243,-118.594938,Yes,81.4,1,0,4,Offer B,1,0,No,0,Bank Withdrawal,Yes,56,0,Q3,Yes,5,0,California,0,No,0,45,3775.85,0,71.55,0.0,3847.4,No,Yes,93262,0
57,24,1.27,Competitor,Competitor offered more data,58,Springville,6301,0,United States,7501-IWUNG,Stayed,0,1,Female,1,DSL,0,36.245926,-118.693138,Yes,73.8,0,0,9,Offer B,0,0,Yes,0,Bank Withdrawal,Yes,3546,1,Q3,Yes,4,0,California,1,Yes,1,61,4616.05,30,77.47,49.51,4674.01,No,No,93265,0
37,7,38.05,Competitor,Competitor offered more data,20,Stratford,5645,0,United States,4957-TREIR,Joined,0,0,Male,1,DSL,0,36.175255,-119.813805,No,64.4,0,0,0,Offer B,0,1,Yes,0,Credit Card,Yes,1729,1,Q3,No,4,0,California,0,No,1,3,195.65,0,114.15,0.0,309.8,No,Yes,93266,0
47,10,37.51,Competitor,Competitor offered more data,64,Taft,3029,0,United States,8040-MNRTF,Joined,0,0,Female,1,Fiber Optic,0,35.184837,-119.402525,No,71.1,0,0,0,Offer B,0,0,No,0,Mailed Check,Yes,14937,0,Q3,No,5,0,California,0,No,0,1,71.1,0,37.51,0.0,108.61,No,Yes,93268,0
33,4,14.93,Competitor,Competitor offered more data,56,Terra Bella,4667,0,United States,1536-HBSWP,Joined,0,0,Female,1,DSL,0,35.939068,-119.043666,No,49.9,0,0,0,Offer B,0,0,Yes,0,Bank Withdrawal,Yes,5868,1,Q3,No,3,0,California,0,No,0,1,49.9,0,14.93,0.0,64.83,No,Yes,93270,0
58,0,34.36,Competitor,Competitor offered more data,75,Three Rivers,4886,0,United States,5313-FPXWG,Stayed,0,0,Male,0,DSL,0,36.413433,-118.854708,No,24.6,1,0,0,Offer B,0,0,Yes,0,Bank Withdrawal,Yes,2318,0,Q3,No,5,0,California,0,No,0,51,1266.4,0,1752.36,47.91,2970.85,No,No,93271,0
42,14,0.0,Competitor,Competitor offered more data,51,Tulare,6290,0,United States,0946-FKYTX,Stayed,0,0,Male,1,Cable,0,36.185471,-119.375243,No,30.1,0,0,0,Offer B,1,0,No,0,Mailed Check,No,56101,0,Q3,No,3,0,California,0,No,0,52,1623.4,0,0.0,11.72,1611.68,No,Yes,93274,0
55,12,45.92,Competitor,Competitor offered more data,65,Tupman,4191,0,United States,5076-YVXCM,Stayed,0,0,Male,1,Fiber Optic,0,35.316263,-119.402559,No,83.4,1,0,0,Offer B,0,0,No,0,Bank Withdrawal,Yes,236,0,Q3,No,5,0,California,1,Yes,0,51,4149.45,30,2341.92,29.76,6491.61,No,No,93276,0
53,0,11.61,Competitor,Competitor offered more data,48,Visalia,5384,0,United States,8262-COGGB,Joined,0,0,Male,0,Fiber Optic,0,36.303793,-119.375646,No,20.45,0,0,0,Offer B,0,0,Yes,0,Mailed Check,Yes,44741,0,Q3,No,3,0,California,0,No,0,1,20.45,0,11.61,0.0,32.06,No,No,93277,0
55,22,29.06,Competitor,Competitor offered more data,43,Wasco,4258,0,United States,6663-JOCQO,Stayed,0,0,Male,1,DSL,0,35.652242,-119.4464,Yes,75.25,1,0,7,Offer B,1,1,Yes,0,Bank Withdrawal,Yes,22760,1,Q3,Yes,3,0,California,1,Yes,0,31,2344.5,0,900.86,1.99,3243.3700000000003,No,Yes,93280,0
62,0,42.25,Competitor,Competitor offered more data,56,Weldon,3313,0,United States,9620-QJREV,Stayed,0,0,Male,0,DSL,0,35.55647,-118.244914,No,20.55,0,0,0,Offer B,0,0,No,0,Credit Card,Yes,1935,0,Q3,No,5,0,California,0,No,0,47,1013.05,0,1985.75,0.0,2998.8,No,No,93283,0
64,0,35.24,Competitor,Competitor offered more data,59,Woody,4517,0,United States,2480-JZOSN,Joined,0,0,Female,0,DSL,0,35.710244,-118.881679,Yes,20.65,0,0,8,Offer B,0,0,Yes,0,Credit Card,Yes,88,0,Q3,Yes,4,0,California,0,No,0,1,20.65,0,35.24,0.0,55.89,No,No,93287,0
19,52,32.36,Competitor,Competitor offered more data,76,Visalia,6322,0,United States,0078-XZMHT,Stayed,0,1,Male,1,DSL,0,36.391777,-119.372842,Yes,85.15,1,0,5,Offer B,1,0,Yes,0,Bank Withdrawal,Yes,36718,1,Q3,Yes,3,0,California,1,Yes,1,72,6316.2,0,2329.92,0.0,8646.119999999999,Yes,Yes,93291,0
23,41,6.09,Competitor,Competitor offered more data,49,Bakersfield,4397,0,United States,8338-QIUNR,Stayed,0,1,Male,1,DSL,0,35.339796,-119.023552,Yes,66.5,1,0,8,Offer B,0,1,Yes,0,Credit Card,Yes,44588,1,Q3,Yes,3,0,California,0,No,0,72,4811.6,0,438.48,45.61,5204.470000000001,Yes,Yes,93304,0
34,19,32.04,Competitor,Competitor offered more data,60,Bakersfield,4186,0,United States,1525-LNLOJ,Stayed,0,1,Male,1,DSL,0,35.391733,-118.984109,Yes,63.3,1,0,5,Offer B,0,0,Yes,0,Bank Withdrawal,Yes,35643,0,Q3,Yes,5,0,California,0,No,1,66,4189.7,0,2114.64,40.62,6263.719999999999,No,Yes,93305,0
52,6,41.21,Competitor,Competitor offered more data,65,Bakersfield,2332,0,United States,9450-TRJUU,Stayed,0,0,Male,1,Fiber Optic,0,35.449881,-118.841442,No,83.15,1,0,0,Offer B,0,0,No,0,Bank Withdrawal,Yes,53481,0,Q3,No,4,0,California,0,No,1,35,2848.45,0,1442.35,18.84,4271.96,No,Yes,93306,0
56,21,9.49,Competitor,Competitor offered more data,69,Bakersfield,4388,0,United States,1766-GKNMI,Stayed,0,0,Male,1,Fiber Optic,0,35.280113,-118.962329,No,84.9,1,0,0,Offer B,0,0,Yes,0,Bank Withdrawal,Yes,59195,0,Q3,No,3,0,California,1,Yes,0,29,2516.2,0,275.21,47.04,2744.37,No,Yes,93307,0
30,0,16.7,Competitor,Competitor offered more data,25,Bakersfield,5629,0,United States,6942-LBFDP,Joined,0,0,Female,0,Fiber Optic,0,35.559617,-118.925185,No,20.55,0,0,0,Offer B,0,0,Yes,0,Mailed Check,Yes,44915,0,Q3,No,3,0,California,0,No,0,2,33.6,0,33.4,0.0,67.0,No,No,93308,0
34,5,38.01,Competitor,Competitor offered more data,37,Bakersfield,3272,0,United States,1456-TWCGB,Stayed,0,0,Male,1,Cable,0,35.342891,-119.064803,No,49.25,0,0,0,Offer B,1,0,No,0,Mailed Check,Yes,58632,0,Q3,No,3,0,California,0,No,0,4,208.45,0,152.04,0.0,360.49,No,Yes,93309,0
19,76,43.29,Competitor,Competitor offered more data,75,Bakersfield,4372,0,United States,7596-ZYWBB,Stayed,0,0,Female,1,DSL,0,35.392599,-119.245341,No,59.6,0,0,0,Offer B,1,1,Yes,0,Mailed Check,Yes,40836,1,Q3,No,4,0,California,0,No,0,65,3739.8,120,2813.85,0.0,6673.65,Yes,No,93312,0
26,59,3.35,Competitor,Competitor offered more data,40,San Luis Obispo,4910,0,United States,3014-WJKSM,Stayed,0,1,Male,1,Fiber Optic,0,35.233745,-120.626442,Yes,75.3,0,0,10,Offer B,0,0,Yes,0,Credit Card,Yes,27047,0,Q3,Yes,4,0,California,0,No,0,29,2263.4,0,97.15,0.0,2360.55,Yes,Yes,93401,0
60,27,6.73,Competitor,Competitor offered more data,70,Los Osos,4558,0,United States,3347-YJZZE,Stayed,1,1,Male,1,DSL,0,35.279984,-120.824288,Yes,80.1,1,2,6,Offer B,1,0,No,0,Credit Card,Yes,14859,0,Q3,Yes,4,0,California,1,Yes,1,29,2211.8,0,195.17,0.0,2406.9700000000003,No,Yes,93402,0
45,21,11.39,Competitor,Competitor offered more data,22,Arroyo Grande,4741,0,United States,7929-DMBCV,Stayed,0,1,Female,1,Fiber Optic,0,35.176236,-120.483243,Yes,81.0,0,0,6,Offer D,0,0,Yes,0,Mailed Check,Yes,24499,1,Q3,Yes,3,0,California,0,No,0,20,1683.7,0,227.8,0.0,1911.5,No,Yes,93420,0
23,0,47.9,Competitor,Competitor offered more data,54,Atascadero,5138,0,United States,9661-JALZV,Stayed,0,0,Female,0,Fiber Optic,0,35.453912,-120.69461,No,24.7,1,0,0,Offer B,0,0,Yes,0,Credit Card,Yes,29539,0,Q3,No,4,0,California,0,No,0,58,1519.0,0,2778.2,0.0,4297.2,Yes,No,93422,0
53,22,47.72,Competitor,Competitor offered more data,33,Avila Beach,5494,0,United States,5433-KYGHE,Stayed,1,0,Female,1,Fiber Optic,0,35.186644,-120.728305,No,86.0,1,1,0,Offer D,0,1,Yes,0,Mailed Check,Yes,812,1,Q3,No,3,0,California,0,No,0,14,1164.05,0,668.0799999999999,0.0,1832.13,No,Yes,93424,0
61,0,34.29,Competitor,Competitor offered more data,30,Bradley,5512,0,United States,4312-KFRXN,Stayed,0,0,Male,0,Fiber Optic,0,35.842889,-121.004862,Yes,25.4,1,0,2,Offer A,0,0,No,0,Credit Card,Yes,1363,0,Q3,Yes,3,0,California,0,No,0,72,1710.9,0,2468.88,0.0,4179.780000000001,No,No,93426,0
21,73,37.75,Competitor,Competitor offered more data,43,Buellton,5593,0,United States,5575-TPIZQ,Stayed,0,0,Male,1,Fiber Optic,0,34.631362,-120.238218,No,89.15,1,0,0,Offer B,0,1,Yes,0,Credit Card,Yes,4644,0,Q3,No,3,0,California,0,No,1,46,4245.55,0,1736.5,0.0,5982.05,Yes,Yes,93427,0
40,29,0.0,Competitor,Competitor offered more data,76,Cambria,5224,0,United States,0114-IGABW,Stayed,0,1,Female,1,Cable,0,35.591387,-121.032256,Yes,58.25,0,0,2,Offer A,1,0,No,0,Bank Withdrawal,No,6526,1,Q3,Yes,5,0,California,1,Yes,1,71,4145.9,0,0.0,0.0,4145.9,No,Yes,93428,0
51,28,37.04,Competitor,Competitor offered more data,26,Casmalia,2383,0,United States,9944-AEXBM,Stayed,0,0,Male,1,Fiber Optic,0,34.866032,-120.536546,No,85.65,1,0,0,Offer A,0,0,Yes,0,Bank Withdrawal,Yes,210,0,Q3,No,3,0,California,1,Yes,0,32,2664.3,0,1185.28,0.0,3849.58,No,Yes,93429,0
47,7,0.0,Competitor,Competitor offered more data,48,Cayucos,2510,0,United States,1853-ARAAQ,Stayed,0,1,Female,1,DSL,0,35.511833,-120.918713,No,50.35,0,0,0,Offer A,0,0,Yes,0,Credit Card,No,3220,0,Q3,No,5,0,California,1,Yes,1,26,1277.5,0,0.0,0.0,1277.5,No,Yes,93430,0
22,0,38.41,Competitor,Competitor offered more data,44,Grover Beach,3866,0,United States,4697-LUPSU,Joined,0,0,Male,0,DSL,0,35.120833,-120.61843,Yes,20.2,0,0,6,Offer A,0,0,No,0,Credit Card,Yes,13106,0,Q3,Yes,3,0,California,0,No,0,2,34.75,0,76.82,0.0,111.57,Yes,No,93433,0
24,0,46.76,Competitor,Competitor offered more data,36,Guadalupe,4446,0,United States,8434-VGEQQ,Stayed,0,0,Male,0,DSL,0,34.936,-120.594655,Yes,20.55,0,0,0,Offer B,0,0,No,0,Credit Card,Yes,5726,0,Q3,No,4,0,California,0,No,0,61,1305.95,0,2852.36,0.0,4158.31,Yes,No,93434,0
47,0,5.28,Competitor,Competitor offered more data,64,Morro Bay,5676,0,United States,4950-HKQTE,Stayed,0,0,Female,0,DSL,0,35.369553,-120.763864,No,26.25,1,0,0,Offer D,0,0,No,0,Credit Card,Yes,10909,0,Q3,No,4,0,California,0,No,0,22,605.9,0,116.16,0.0,722.06,No,No,93442,0
20,73,47.91,Competitor,Competitor offered more data,69,Nipomo,5109,0,United States,6786-OBWQR,Stayed,1,0,Female,1,Fiber Optic,0,35.050345,-120.489599,Yes,80.85,0,2,8,Offer D,0,0,Yes,0,Bank Withdrawal,Yes,15405,0,Q3,Yes,5,0,California,0,No,1,5,356.1,0,239.55,0.0,595.65,Yes,Yes,93444,0
41,18,22.23,Competitor,Competitor offered more data,39,Paso Robles,4774,0,United States,2753-JMMCV,Stayed,0,1,Male,1,DSL,0,35.634222,-120.728341,No,74.2,1,0,0,Offer B,1,0,Yes,0,Credit Card,Yes,35586,1,Q3,No,3,0,California,1,Yes,0,65,4805.65,0,1444.95,0.0,6250.599999999999,No,Yes,93446,0
46,0,31.78,Competitor,Competitor offered more data,76,San Ardo,2303,0,United States,6621-YOBKI,Stayed,0,0,Male,0,DSL,0,35.996008,-120.85305,No,20.35,0,0,0,Offer B,0,0,No,0,Credit Card,Yes,670,0,Q3,No,4,0,California,0,No,0,5,92.75,0,158.9,0.0,251.65,No,No,93450,0
51,58,4.46,Competitor,Competitor offered more data,33,San Miguel,5985,0,United States,1216-JWVUX,Stayed,1,0,Male,1,Fiber Optic,0,35.886767,-120.608661,Yes,75.5,0,3,4,Offer B,1,0,Yes,0,Bank Withdrawal,Yes,2666,0,Q3,Yes,3,0,California,0,No,0,25,1901.05,0,111.5,0.0,2012.55,No,Yes,93451,0
27,53,7.29,Competitor,Competitor offered more data,40,San Simeon,4689,0,United States,7564-GHCVB,Stayed,0,0,Female,1,Fiber Optic,0,35.746484,-121.223355,Yes,79.05,1,0,5,Offer A,0,1,No,0,Bank Withdrawal,Yes,471,0,Q3,Yes,3,0,California,0,No,0,72,5730.7,80,524.88,0.0,6335.58,Yes,No,93452,0
25,59,18.74,Competitor,Competitor offered more data,67,Santa Margarita,5750,0,United States,1173-NOEYG,Stayed,0,1,Female,1,Fiber Optic,0,35.303926,-120.256567,Yes,90.15,1,0,1,Offer A,0,0,No,0,Bank Withdrawal,Yes,2687,0,Q3,Yes,4,0,California,1,Yes,0,27,2423.4,0,505.98,0.0,2929.38,Yes,Yes,93453,0
48,19,0.0,Competitor,Competitor offered more data,40,Santa Maria,3087,0,United States,7595-EHCDL,Stayed,1,1,Male,1,DSL,0,34.943523,-120.256729,Yes,50.6,0,2,10,Offer A,0,0,No,0,Credit Card,No,30540,0,Q3,Yes,3,0,California,1,Yes,1,32,1653.45,0,0.0,0.0,1653.45,No,Yes,93454,0
19,27,13.16,Competitor,Competitor offered more data,45,Santa Maria,4983,0,United States,6647-ZEDXT,Stayed,0,1,Female,1,Fiber Optic,0,34.818227,-120.418784,No,110.45,1,0,0,Offer A,1,0,No,0,Credit Card,Yes,37364,1,Q3,No,4,0,California,1,Yes,1,30,3327.05,0,394.8,0.0,3721.85,Yes,Yes,93455,0
26,59,41.05,Competitor,Competitor offered more data,48,Santa Maria,5025,0,United States,2521-NPUZR,Stayed,0,1,Male,1,Fiber Optic,0,34.95934,-120.490081,Yes,101.0,0,0,9,Offer A,1,1,No,0,Credit Card,Yes,43684,1,Q3,Yes,3,0,California,1,Yes,0,70,7085.5,0,2873.5,0.0,9959.0,Yes,Yes,93458,0
38,13,35.75,Competitor,Competitor offered more data,40,Solvang,3286,0,United States,4381-MHQDC,Stayed,0,1,Female,1,DSL,0,34.624399,-120.137875,No,65.0,1,0,0,Offer B,0,1,Yes,0,Credit Card,Yes,7958,1,Q3,No,3,0,California,0,No,0,47,2879.9,0,1680.25,0.0,4560.15,No,No,93463,0
35,25,35.41,Competitor,Competitor offered more data,67,Templeton,5602,0,United States,6923-JHPMP,Joined,0,1,Female,1,Fiber Optic,0,35.536115,-120.739231,No,80.45,0,0,0,Offer B,0,1,Yes,0,Bank Withdrawal,Yes,7918,0,Q3,No,4,0,California,0,No,0,2,137.1,0,70.82,0.0,207.92,No,Yes,93465,0
23,0,13.35,Competitor,Competitor offered more data,21,California City,5970,0,United States,4018-PPNDW,Stayed,0,0,Female,0,Fiber Optic,0,35.151491,-117.927597,Yes,24.1,1,0,9,Offer B,0,0,Yes,0,Credit Card,Yes,8316,0,Q3,Yes,4,0,California,0,No,0,61,1551.6,0,814.35,0.0,2365.95,Yes,No,93505,0
46,29,10.99,Competitor,Competitor offered more data,74,Acton,5846,0,United States,1635-FJFCC,Stayed,0,0,Female,1,DSL,0,34.501452,-118.207862,No,44.05,0,0,0,Offer B,0,0,Yes,0,Credit Card,Yes,7831,0,Q3,No,5,0,California,0,No,0,5,202.15,0,54.95,0.0,257.1,No,Yes,93510,0
43,0,15.95,Competitor,Competitor offered more data,46,Boron,2282,0,United States,6425-JWTDV,Stayed,0,0,Male,0,DSL,0,34.95703,-117.73045,Yes,19.25,0,0,5,Offer B,0,0,No,0,Credit Card,Yes,2241,0,Q3,Yes,4,0,California,0,No,0,48,855.1,0,765.5999999999999,0.0,1620.6999999999998,No,No,93516,0
41,8,40.34,Competitor,Competitor offered more data,45,Bridgeport,4039,0,United States,8405-IGQFX,Stayed,0,1,Female,1,Fiber Optic,0,38.184583,-119.286558,No,90.05,0,0,0,Offer B,0,0,Yes,0,Credit Card,Yes,826,1,Q3,No,3,0,California,0,No,1,63,5817.0,0,2541.42,0.0,8358.42,No,Yes,93517,0
