Age,Avg Monthly GB Download,Avg Monthly Long Distance Charges,Churn Category,Churn Reason,Churn Score,City,CLTV,Contract,Country,Customer ID,Customer Status,Dependents,Device Protection Plan,Gender,Internet Service,Internet Type,Lat Long,Latitude,Longitude,Married,Monthly Charge,Multiple Lines,Number of Dependents,Number of Referrals,Offer,Online Backup,Online Security,Paperless Billing,Partner,Payment Method,Phone Service,Population,Premium Tech Support,Quarter,Referred a Friend,Satisfaction Score,Senior Citizen,State,Streaming Movies,Streaming Music,Streaming TV,Tenure in Months,Total Charges,Total Extra Data Charges,Total Long Distance Charges,Total Refunds,Total Revenue,Under 30,Unlimited Data,Zip Code,Churn
58,13,48.0,,,53,Pearblossom,4120,Two Year,United States,1325-USMEC,Stayed,0,1,Male,1,Fiber Optic,"34.445239, -117.894868",34.445239,-117.894868,1,99.35,1,0,10,Offer A,1,1,1,1,Credit Card,1,1613,0,Q3,1,3,0,California,0,0,1,70,6944.5,0,3360.0,0.0,10304.5,0,1,93553,0
49,2,16.28,Competitor,Competitor had better devices,93,Lemon Cove,5963,Month-to-Month,United States,4391-RESHN,Churned,0,1,Male,1,Fiber Optic,"36.462671, -118.997291",36.462671,-118.997291,0,104.05,1,0,0,Offer D,0,0,1,0,Credit Card,1,293,1,Q3,0,1,0,California,1,1,1,23,2470.1,0,374.44,0.0,2844.54,0,1,93244,1
24,41,41.33,,,53,San Ysidro,2701,Month-to-Month,United States,0376-OIWME,Stayed,0,0,Male,1,Fiber Optic,"32.555828, -117.040073",32.555828,-117.040073,1,93.6,0,0,3,Offer C,0,1,1,1,Bank Withdrawal,1,28488,0,Q3,1,4,0,California,1,1,1,36,3366.05,0,1487.88,16.56,4837.37,1,1,92173,0
59,11,0.0,,,29,Pasadena,3461,Two Year,United States,9867-XOBQA,Stayed,1,1,Female,1,DSL,"34.13946, -118.166649",34.13946,-118.166649,0,53.15,0,1,0,,1,1,0,0,Credit Card,0,10253,1,Q3,0,4,0,California,0,0,1,21,1183.2,0,0.0,19.13,1164.07,0,1,91105,0
77,26,0.0,,,60,Fresno,2030,Two Year,United States,8450-UYIBU,Stayed,0,1,Female,1,Cable,"36.768774, -119.762633",36.768774,-119.762633,0,39.85,0,0,0,,0,0,1,0,Bank Withdrawal,0,31180,0,Q3,0,4,1,California,0,0,1,35,1434.6,0,0.0,0.0,1434.6,0,1,93703,0
49,0,16.59,,,74,North Hollywood,5316,Two Year,United States,3507-GASNP,Stayed,1,0,Male,0,,"34.15136, -118.364786",34.15136,-118.364786,0,19.95,0,2,0,Offer B,0,0,0,0,Credit Card,1,16996,0,Q3,0,3,0,California,0,0,0,60,1189.9,0,995.4,0.0,2185.3,0,0,91602,0
65,11,18.92,Dissatisfaction,Network reliability,73,Los Angeles,4287,Month-to-Month,United States,7480-QNVZJ,Churned,0,0,Male,1,Fiber Optic,"34.059281, -118.30742",34.059281,-118.30742,0,95.7,1,0,0,,0,0,1,0,Bank Withdrawal,1,43019,0,Q3,0,3,1,California,1,1,1,50,4816.7,0,946.0,0.0,5762.7,0,1,90005,1
49,5,19.98,Dissatisfaction,Service dissatisfaction,83,Modesto,5533,Month-to-Month,United States,2868-MZAGQ,Churned,0,0,Male,1,Fiber Optic,"37.639029, -120.964772",37.639029,-120.964772,0,79.25,0,0,0,Offer E,0,0,1,0,Bank Withdrawal,1,27135,0,Q3,0,1,0,California,1,1,0,1,79.25,0,19.98,0.0,99.23,0,1,95354,1
78,30,14.94,,,71,Salinas,4008,Two Year,United States,6904-JLBGY,Stayed,0,1,Female,1,Fiber Optic,"36.667794, -121.601306",36.667794,-121.601306,0,117.35,1,0,0,Offer A,1,1,1,0,Credit Card,1,58548,1,Q3,0,4,1,California,1,1,1,72,8436.25,0,1075.68,0.0,9511.93,0,1,93905,0
21,48,36.14,,,38,Fallbrook,4487,Two Year,United States,0602-DDUML,Stayed,0,1,Female,1,Cable,"33.362575, -117.299644",33.362575,-117.299644,0,69.75,0,0,0,,1,0,0,0,Mailed Check,1,42239,1,Q3,0,3,0,California,0,1,1,57,3894.4,0,2059.98,0.0,5954.38,1,1,92028,0
36,8,19.0,,,47,San Bernardino,4099,Month-to-Month,United States,4280-DLSHD,Stayed,0,1,Male,1,Cable,"34.122501, -117.320138",34.122501,-117.320138,1,54.75,0,0,10,Offer E,1,0,1,1,Credit Card,1,23146,0,Q3,1,3,0,California,0,0,0,8,445.85,0,152.0,0.0,597.85,0,1,92411,0
34,30,44.65,,,66,Santa Maria,4024,Month-to-Month,United States,6734-GMPVK,Stayed,0,1,Male,1,Fiber Optic,"34.943523, -120.256729",34.943523,-120.256729,0,105.3,1,0,0,Offer E,1,0,0,0,Bank Withdrawal,1,30540,0,Q3,0,3,0,California,1,1,1,5,550.6,0,223.25,0.0,773.85,0,1,93454,0
46,29,0.0,,,26,Baker,3080,Month-to-Month,United States,2320-SLKMB,Stayed,0,1,Female,1,Cable,"35.28952, -116.092214",35.28952,-116.092214,0,44.45,0,0,0,,0,0,1,0,Credit Card,0,904,1,Q3,0,4,0,California,0,0,1,26,1183.8,0,0.0,0.0,1183.8,0,1,92309,0
33,0,32.86,,,39,San Diego,3573,One Year,United States,3778-FOAQW,Stayed,0,0,Female,0,,"33.017518, -117.118456",33.017518,-117.118456,1,20.15,0,0,1,Offer C,0,0,0,1,Credit Card,1,20046,0,Q3,1,3,0,California,0,0,0,24,456.85,0,788.64,0.0,1245.49,0,0,92127,0
57,30,10.97,,,62,Avenal,6450,Two Year,United States,9339-FIIJL,Stayed,0,1,Male,1,DSL,"35.916943, -120.129921",35.916943,-120.129921,1,85.95,1,0,2,Offer A,1,0,0,1,Bank Withdrawal,1,14697,1,Q3,1,4,0,California,1,1,1,72,6151.9,0,789.84,0.0,6941.74,0,1,93204,0
50,29,15.94,,,43,Escondido,5958,One Year,United States,2868-LLSKM,Stayed,1,0,Female,1,Fiber Optic,"33.141265, -116.967221",33.141265,-116.967221,1,83.65,1,2,1,Offer A,1,0,1,1,Bank Withdrawal,1,48690,1,Q3,1,4,0,California,0,0,0,68,5733.4,0,1083.92,46.99,6770.33,0,1,92027,0
23,58,13.13,,,49,Lynwood,2615,Two Year,United States,5161-XEUVX,Stayed,0,1,Male,1,Fiber Optic,"33.923573, -118.200669",33.923573,-118.200669,1,94.3,1,0,8,Offer C,0,0,0,1,Credit Card,1,69850,1,Q3,1,3,0,California,0,0,1,37,3460.95,0,485.81,0.0,3946.76,1,1,90262,0
37,57,20.76,,,46,Mountain View,2132,Month-to-Month,United States,5898-IGSLP,Stayed,1,1,Male,1,Fiber Optic,"37.388349, -122.075299",37.388349,-122.075299,1,89.3,1,3,1,Offer C,0,1,0,1,Bank Withdrawal,1,13483,1,Q3,1,3,0,California,0,0,0,31,2823.0,0,643.56,0.0,3466.56,0,1,94041,0
28,73,35.99,,,48,Fresno,4363,One Year,United States,2969-VAPYH,Stayed,0,0,Female,1,DSL,"36.799648, -119.801247",36.799648,-119.801247,0,60.5,0,0,0,Offer A,1,1,0,0,Credit Card,1,26580,1,Q3,0,3,0,California,0,0,0,67,3870.0,0,2411.33,0.0,6281.33,1,1,93704,0
32,24,32.91,,,66,Bangor,2610,Month-to-Month,United States,6175-IRFIT,Stayed,0,0,Male,1,Fiber Optic,"39.396585, -121.38029",39.396585,-121.38029,0,78.75,0,0,0,,0,0,0,0,Credit Card,1,626,0,Q3,0,5,0,California,1,1,0,5,426.35,10,164.55,0.0,600.9,0,0,95914,0
77,23,14.12,,,57,Berkeley,5232,Two Year,United States,3244-CQPHU,Stayed,0,0,Female,1,Fiber Optic,"37.872902, -122.303708",37.872902,-122.303708,0,110.1,1,0,0,Offer A,1,1,1,0,Bank Withdrawal,1,8157,1,Q3,0,4,1,California,1,0,1,72,7746.7,0,1016.64,44.81,8718.53,0,1,94710,0
76,27,28.11,Competitor,Competitor offered more data,69,Pacoima,3716,Month-to-Month,United States,9274-CNFMO,Churned,0,0,Male,1,Fiber Optic,"34.255442, -118.421314",34.255442,-118.421314,1,74.95,1,0,1,,0,0,0,1,Bank Withdrawal,1,97318,0,Q3,1,2,1,California,0,0,0,4,308.7,0,112.44,0.0,421.14,0,1,91331,1
55,0,23.46,,,71,Weott,3087,Two Year,United States,2017-CCBLH,Stayed,0,0,Female,0,,"40.310119, -123.909449",40.310119,-123.909449,0,20.0,0,0,0,,0,0,0,0,Credit Card,1,270,0,Q3,0,3,0,California,0,0,0,8,141.6,0,187.68,0.0,329.28,0,0,95571,0
33,7,40.67,,,54,Petaluma,4352,Month-to-Month,United States,1730-VFMWO,Stayed,0,0,Female,1,DSL,"38.237018, -122.77872",38.237018,-122.77872,1,50.2,0,0,6,,0,0,0,1,Bank Withdrawal,1,31930,1,Q3,1,5,0,California,0,0,0,34,1815.3,0,1382.78,0.0,3198.08,0,1,94952,0
24,59,36.26,Attitude,Attitude of service provider,89,Fresno,4123,Month-to-Month,United States,0115-TFERT,Churned,0,1,Male,1,Fiber Optic,"36.841655, -119.797113",36.841655,-119.797113,1,111.2,1,0,1,,1,0,1,1,Bank Withdrawal,1,3258,1,Q3,1,3,0,California,1,1,1,21,2317.1,120,761.46,0.0,3198.56,1,0,93650,1
50,16,4.11,,,49,San Diego,4412,Two Year,United States,6439-PKTRR,Stayed,1,1,Female,1,Cable,"32.898613, -117.202937",32.898613,-117.202937,1,80.7,1,2,6,Offer A,1,1,0,1,Bank Withdrawal,1,4258,1,Q3,1,4,0,California,0,0,1,70,5617.95,0,287.7,0.0,5905.65,0,1,92121,0
27,85,3.86,,,65,Fallbrook,5973,Two Year,United States,6257-DTAYD,Stayed,0,0,Male,1,Fiber Optic,"33.362575, -117.299644",33.362575,-117.299644,1,104.15,1,0,1,Offer A,1,0,1,1,Credit Card,1,42239,1,Q3,1,4,0,California,1,1,1,71,7365.3,0,274.06,0.0,7639.36,1,1,92028,0
37,4,43.27,,,79,Alta,2929,Two Year,United States,7284-ZZLOH,Stayed,0,1,Male,1,DSL,"39.218096, -120.79153",39.218096,-120.79153,1,53.3,0,0,10,,0,1,0,1,Credit Card,1,751,0,Q3,1,3,0,California,0,0,0,45,2296.25,90,1947.15,0.0,4333.4,0,0,95701,0
43,22,15.6,,,65,Lake Elsinore,5739,Month-to-Month,United States,9773-PEQBZ,Stayed,0,0,Male,1,Fiber Optic,"33.655421, -117.391751",33.655421,-117.391751,0,79.85,1,0,0,,1,0,0,0,Bank Withdrawal,1,38519,0,Q3,0,5,0,California,0,0,0,10,797.25,0,156.0,0.0,953.25,0,1,92530,0
51,18,28.0,,,74,Fulton,5503,Month-to-Month,United States,2697-NQBPF,Stayed,0,0,Male,1,Fiber Optic,"38.493888, -122.777141",38.493888,-122.777141,0,105.35,1,0,0,,1,0,1,0,Bank Withdrawal,1,476,1,Q3,0,3,0,California,1,1,1,34,3540.65,0,952.0,0.0,4492.65,0,1,95439,0
38,0,16.91,,,75,Stockton,3478,Month-to-Month,United States,1641-BYBTK,Stayed,1,0,Male,0,,"37.965695, -121.260051",37.965695,-121.260051,0,20.2,0,2,0,,0,0,1,0,Credit Card,1,34138,0,Q3,0,4,0,California,0,0,0,6,98.35,0,101.46,0.0,199.81,0,0,95205,0
39,21,9.05,Attitude,Attitude of support person,93,Caliente,4884,Month-to-Month,United States,5196-SGOAK,Churned,0,0,Female,1,Fiber Optic,"35.358953, -118.527064",35.358953,-118.527064,0,75.7,0,0,0,Offer E,1,0,1,0,Bank Withdrawal,1,1022,0,Q3,0,3,0,California,0,0,0,1,75.7,0,9.05,0.0,84.75,0,1,93518,1
47,11,22.49,,,47,Moreno Valley,5436,Two Year,United States,6837-HAEVO,Stayed,1,1,Male,1,Fiber Optic,"33.88274, -117.224878",33.88274,-117.224878,1,105.0,1,2,9,Offer A,1,0,1,1,Bank Withdrawal,1,22983,0,Q3,1,4,0,California,1,1,1,69,7297.75,0,1551.81,0.0,8849.56,0,1,92551,0
38,0,16.94,,,50,San Marino,3114,Two Year,United States,7321-KKSDU,Stayed,1,0,Male,0,,"34.122671, -118.112911",34.122671,-118.112911,0,20.5,0,2,0,,0,0,0,0,Credit Card,1,13158,0,Q3,0,4,0,California,0,0,0,32,696.8,0,542.08,0.0,1238.88,0,0,91108,0
33,0,7.49,Attitude,Attitude of service provider,73,Richgrove,4633,Month-to-Month,United States,2320-JRSDE,Churned,1,0,Female,0,,"35.809921, -119.127437",35.809921,-119.127437,1,19.9,0,1,1,,0,0,1,1,Bank Withdrawal,1,2956,0,Q3,1,3,0,California,0,0,0,1,19.9,0,7.49,0.0,27.39,0,0,93261,1
36,12,13.45,Other,Don't know,77,Turlock,2777,Month-to-Month,United States,1689-MRZQR,Churned,0,0,Male,1,Fiber Optic,"37.529656, -120.854357",37.529656,-120.854357,1,78.3,0,0,1,,0,0,0,1,Bank Withdrawal,1,24708,0,Q3,1,3,0,California,0,0,1,34,2564.3,0,457.3,0.0,3021.6,0,1,95382,1
27,59,4.05,,,48,Guatay,4253,Month-to-Month,United States,8735-IJJEG,Stayed,0,1,Male,1,DSL,"32.857946, -116.561917",32.857946,-116.561917,1,50.2,0,0,6,,0,0,0,1,Credit Card,1,796,0,Q3,1,3,0,California,0,0,0,14,668.85,0,56.7,0.0,725.55,1,1,91931,0
24,51,34.43,,,72,Escondido,3628,Month-to-Month,United States,5186-EJEGL,Stayed,0,1,Male,1,DSL,"33.21846, -117.116916",33.21846,-117.116916,0,69.5,0,0,0,,0,1,1,0,Credit Card,1,43436,1,Q3,0,3,0,California,0,1,1,9,653.25,0,309.87,0.0,963.12,1,1,92026,0
79,30,14.39,,,29,Randsburg,3471,Two Year,United States,0916-QOFDP,Stayed,1,0,Female,1,Fiber Optic,"35.405722, -117.773354",35.405722,-117.773354,1,95.8,1,1,5,,0,0,1,1,Bank Withdrawal,1,117,0,Q3,1,3,1,California,1,0,1,14,1346.3,0,201.46,0.0,1547.76,0,1,93554,0
35,12,10.5,,,78,El Centro,4304,Month-to-Month,United States,2038-LLMLM,Stayed,0,1,Female,1,Fiber Optic,"32.770393, -115.60915",32.770393,-115.60915,0,103.85,1,0,0,,0,0,1,0,Bank Withdrawal,1,43712,1,Q3,0,5,0,California,1,1,1,48,4946.05,0,504.0,0.0,5450.05,0,1,92243,0
54,0,39.84,Other,Moved,69,San Jose,2428,Month-to-Month,United States,5577-OTWWW,Churned,0,0,Female,0,,"37.186141, -121.843554",37.186141,-121.843554,0,19.75,0,0,0,Offer D,0,0,0,0,Bank Withdrawal,1,37090,0,Q3,0,2,0,California,0,0,0,15,297.3,0,597.6,0.0,894.9,0,0,95120,1
50,25,19.3,,,27,Willits,3469,Month-to-Month,United States,6198-ZFIOJ,Stayed,0,0,Female,1,Fiber Optic,"39.492046, -123.375818",39.492046,-123.375818,0,75.6,1,0,0,,0,0,0,0,Bank Withdrawal,1,13472,0,Q3,0,3,0,California,0,0,0,5,402.5,10,96.5,0.0,509.0,0,0,95490,0
69,12,6.18,,,34,Merced,4510,Month-to-Month,United States,0644-OQMDK,Stayed,0,0,Male,1,Fiber Optic,"37.40122, -120.514191",37.40122,-120.514191,0,70.65,0,0,0,Offer E,0,0,1,0,Bank Withdrawal,1,23100,0,Q3,0,4,1,California,0,0,0,4,293.85,0,24.72,0.0,318.57,0,1,95348,0
54,26,6.78,Price,Price too high,69,Kirkwood,2008,Month-to-Month,United States,9330-IJWIO,Churned,0,0,Female,1,Fiber Optic,"38.631489, -120.015167",38.631489,-120.015167,0,100.35,1,0,0,Offer D,0,1,1,0,Bank Withdrawal,1,129,0,Q3,0,1,0,California,1,1,1,13,1358.85,0,88.14,34.09,1412.9,0,1,95646,1
60,19,22.61,,,59,Rancho Santa Fe,5564,Month-to-Month,United States,3365-SAIGS,Stayed,0,0,Female,1,Fiber Optic,"33.012751, -117.200617",33.012751,-117.200617,0,83.55,0,0,0,,1,0,1,0,Bank Withdrawal,1,7615,0,Q3,0,5,0,California,0,0,1,17,1329.15,0,384.37,0.0,1713.52,0,1,92067,0
43,0,46.94,,,64,Citrus Heights,4283,Month-to-Month,United States,5624-RYAMH,Stayed,0,0,Female,0,,"38.69508, -121.271616",38.69508,-121.271616,0,19.5,0,0,0,,0,0,1,0,Bank Withdrawal,1,43718,0,Q3,0,4,0,California,0,0,0,9,178.85,0,422.46,0.0,601.31,0,0,95610,0
30,26,48.8,Competitor,Competitor made better offer,80,San Diego,4020,Month-to-Month,United States,0979-PHULV,Churned,0,1,Male,1,Fiber Optic,"32.85723, -117.209781",32.85723,-117.209774,1,99.45,1,0,2,Offer A,0,0,1,1,Credit Card,1,34902,0,Q3,1,3,0,California,1,1,1,69,7007.6,0,3367.2,0.0,10374.8,0,1,92122,1
71,27,28.3,,,78,Pine Valley,4036,One Year,United States,3167-SNQPL,Stayed,1,0,Male,1,Fiber Optic,"32.800671, -116.483363",32.800671,-116.483363,1,101.15,1,1,9,,1,0,0,1,Bank Withdrawal,1,1604,0,Q3,1,5,1,California,1,0,1,38,3741.85,0,1075.4,0.0,4817.25,0,1,91962,0
25,0,22.05,,,41,Little River,4603,Two Year,United States,4821-WQOYN,Stayed,1,0,Female,0,,"39.245911, -123.77214",39.245911,-123.77214,1,20.1,0,2,6,,0,0,1,1,Credit Card,1,882,0,Q3,1,4,0,California,0,0,0,72,1326.25,0,1587.6,0.0,2913.85,1,0,95456,0
30,69,40.25,,,52,Berkeley,4510,One Year,United States,6732-FZUGP,Stayed,0,1,Female,1,Fiber Optic,"37.858898, -122.240512",37.858898,-122.240512,0,94.9,1,0,0,Offer B,0,1,0,0,Credit Card,1,12448,0,Q3,0,4,0,California,0,0,1,47,4615.25,0,1891.75,0.0,6507.0,0,1,94705,0
64,25,21.52,Attitude,Attitude of service provider,91,Montclair,4620,Month-to-Month,United States,4501-EQDRN,Churned,0,0,Female,1,Fiber Optic,"34.072121, -117.698319",34.072121,-117.698319,0,69.7,0,0,0,,0,0,0,0,Bank Withdrawal,1,34447,0,Q3,0,2,0,California,0,0,0,1,69.7,0,21.52,0.0,91.22,0,1,91763,1
62,17,6.77,,,42,Vallejo,5843,One Year,United States,4328-VUFWD,Stayed,0,0,Female,1,DSL,"38.105733, -122.186338",38.105733,-122.186338,0,59.3,0,0,0,,0,0,0,0,Bank Withdrawal,1,51665,1,Q3,0,4,0,California,1,1,0,39,2209.15,0,264.03,0.0,2473.18,0,1,94591,0
80,0,7.03,,,24,South San Francisco,4577,Two Year,United States,9137-NOQKA,Joined,0,0,Male,0,,"37.654436, -122.426468",37.654436,-122.426468,0,19.2,0,0,0,,0,0,0,0,Bank Withdrawal,1,60599,0,Q3,0,5,1,California,0,0,0,2,37.2,0,14.06,0.0,51.26,0,0,94080,0
66,5,41.85,,,20,Santee,5242,Two Year,United States,1016-DJTSV,Stayed,0,0,Male,1,Fiber Optic,"32.847336, -116.997605",32.847336,-116.997605,0,69.7,0,0,0,Offer E,0,0,1,0,Bank Withdrawal,1,53510,0,Q3,0,4,1,California,0,0,0,8,572.85,0,334.8,0.0,907.65,0,1,92071,0
20,42,28.16,Competitor,Competitor had better devices,80,Meadow Vista,5598,Month-to-Month,United States,1571-SAVHK,Churned,0,0,Male,1,Fiber Optic,"39.003358, -121.022539",39.003358,-121.022539,0,99.95,1,0,0,,0,0,1,0,Credit Card,1,3747,1,Q3,0,1,0,California,1,1,1,12,1132.75,120,337.92,0.0,1590.67,1,0,95722,1
30,52,25.39,Attitude,Attitude of service provider,87,Mentone,4212,Month-to-Month,United States,4349-GFQHK,Churned,0,1,Male,1,DSL,"34.103578, -117.04054",34.103578,-117.04054,0,54.35,1,0,0,Offer E,0,0,0,0,Bank Withdrawal,1,7324,0,Q3,0,3,0,California,0,0,0,1,54.35,0,25.39,0.0,79.74,0,1,92359,1
29,0,46.53,,,45,Windsor,4267,Month-to-Month,United States,3345-JHUEO,Stayed,0,0,Male,0,,"38.527297, -122.810044",38.527297,-122.810044,0,20.2,0,0,0,,0,0,1,0,Bank Withdrawal,1,23701,0,Q3,0,3,0,California,0,0,0,4,55.7,0,186.12,0.0,241.82,1,0,95492,0
19,0,24.72,,,56,West Hollywood,4412,Two Year,United States,9964-WBQDJ,Stayed,0,0,Female,0,,"34.093781, -118.381061",34.093781,-118.381061,1,24.4,1,0,1,Offer A,0,0,1,1,Credit Card,1,20408,0,Q3,1,5,0,California,0,0,0,71,1725.4,0,1755.12,0.0,3480.52,1,0,90069,0
42,0,21.59,Attitude,Attitude of support person,86,Amboy,4939,Month-to-Month,United States,4897-QSUYC,Churned,0,0,Female,0,,"34.559882, -115.637164",34.559882,-115.637164,0,20.15,0,0,0,Offer E,0,0,1,0,Mailed Check,1,42,0,Q3,0,3,0,California,0,0,0,1,20.15,0,21.59,0.0,41.74,0,0,92304,1
30,52,5.78,Competitor,Competitor made better offer,69,San Diego,5715,Month-to-Month,United States,7563-BIUPC,Churned,0,0,Male,1,Fiber Optic,"32.85723, -117.209758",32.85723,-117.209774,0,80.6,0,0,0,Offer E,0,0,1,0,Bank Withdrawal,1,34902,0,Q3,0,2,0,California,0,0,1,5,415.55,40,28.9,36.44,448.01,0,0,92122,1
35,7,14.39,,,57,Lincoln,4934,Two Year,United States,8060-HIWJJ,Stayed,0,1,Male,1,DSL,"38.922812, -121.312005",38.922812,-121.312005,0,86.55,1,0,0,Offer B,1,0,0,0,Credit Card,1,15286,1,Q3,0,4,0,California,1,1,1,64,5632.55,0,920.96,0.0,6553.51,0,1,95648,0
36,16,24.13,,,75,Bakersfield,3150,Month-to-Month,United States,3450-WXOAT,Stayed,0,0,Male,1,Cable,"35.342891, -119.064803",35.342891,-119.064803,0,45.2,0,0,0,Offer B,0,0,1,0,Credit Card,1,58632,0,Q3,0,5,0,California,0,0,0,46,2065.15,0,1109.98,0.0,3175.13,0,1,93309,0
20,53,23.45,,,46,Mentone,4621,Month-to-Month,United States,3537-HPKQT,Stayed,0,0,Female,1,Fiber Optic,"34.103578, -117.04054",34.103578,-117.04054,1,77.75,1,0,3,,1,0,1,1,Credit Card,1,7324,0,Q3,1,3,0,California,0,0,0,55,4266.4,0,1289.75,0.0,5556.15,1,1,92359,0
42,0,16.59,,,62,San Francisco,4018,One Year,United States,5993-BQHEA,Stayed,0,0,Male,0,,"37.801776, -122.402293",37.801776,-122.402293,0,20.05,0,0,0,,0,0,0,0,Credit Card,1,3337,0,Q3,0,3,0,California,0,0,0,12,267.0,0,199.08,0.0,466.08,0,0,94111,0
49,12,46.45,,,70,Big Bear Lake,2683,Month-to-Month,United States,0771-WLCLA,Stayed,1,1,Female,1,Fiber Optic,"34.242058, -116.89802",34.242058,-116.89802,1,112.95,1,1,8,Offer D,0,1,1,1,Bank Withdrawal,1,5447,1,Q3,1,3,0,California,1,1,1,16,1882.55,0,743.2,0.0,2625.75,0,1,92315,0
80,24,29.12,Price,Lack of affordable download/upload speed,89,Whittier,6080,Two Year,United States,7359-SSBJK,Churned,0,0,Female,1,DSL,"33.960891, -118.032222",33.960891,-118.032222,0,70.2,0,0,0,Offer B,1,1,1,0,Credit Card,1,38181,1,Q3,0,1,1,California,0,0,1,64,4481.0,0,1863.68,0.0,6344.68,0,1,90605,1
19,59,2.63,,,42,San Jose,5978,One Year,United States,6584-VQMYT,Stayed,1,0,Male,1,DSL,"37.246064, -121.749494",37.246064,-121.749494,0,56.2,0,2,0,Offer C,1,1,0,0,Credit Card,1,14792,0,Q3,0,4,0,California,0,0,0,27,1567.55,30,71.01,0.0,1668.56,1,0,95138,0
56,0,6.93,,,76,Comptche,5761,Month-to-Month,United States,7787-BNTZM,Stayed,0,0,Male,0,,"39.239818, -123.565432",39.239818,-123.565432,0,20.15,0,0,0,,0,0,0,0,Bank Withdrawal,1,371,0,Q3,0,5,0,California,0,0,0,6,130.5,0,41.58,0.0,172.08,0,0,95427,0
27,0,49.51,,,43,Manteca,5657,Month-to-Month,United States,3530-VWVGU,Stayed,1,0,Female,0,,"37.750822, -121.238423",37.750822,-121.238423,1,19.9,0,2,2,Offer D,0,0,0,1,Credit Card,1,19867,0,Q3,1,4,0,California,0,0,0,22,400.3,0,1089.22,0.0,1489.52,1,0,95337,0
32,0,39.61,,,51,Santa Rosa,2664,Month-to-Month,United States,2668-TZSPS,Joined,0,0,Male,0,,"38.488431, -122.752839",38.488431,-122.752839,0,20.45,0,0,0,,0,0,0,0,Mailed Check,1,40270,0,Q3,0,5,0,California,0,0,0,1,20.45,0,39.61,0.0,60.06,0,0,95403,0
72,6,0.0,Attitude,Attitude of support person,90,Exeter,4272,Month-to-Month,United States,2460-FPSYH,Churned,0,0,Female,1,Cable,"36.301689, -119.018233",36.301689,-119.018233,0,55.8,0,0,0,,1,1,1,0,Bank Withdrawal,0,13333,0,Q3,0,1,1,California,1,1,1,40,2109.35,80,0.0,0.0,2189.35,0,0,93221,1
45,13,1.27,,,26,California City,5038,Two Year,United States,2434-EEVDB,Stayed,0,1,Female,1,Fiber Optic,"35.151491, -117.927597",35.151491,-117.927597,1,94.6,1,0,7,Offer B,0,1,1,1,Credit Card,1,8316,0,Q3,1,4,0,California,0,0,1,64,5948.7,0,81.28,0.0,6029.98,0,1,93505,0
40,0,12.82,,,31,Marysville,4146,Month-to-Month,United States,2096-XOTMO,Stayed,1,0,Female,0,,"39.19514, -121.503883",39.19514,-121.503883,1,19.35,0,3,10,,0,0,0,1,Credit Card,1,38091,0,Q3,1,5,0,California,0,0,0,16,275.9,0,205.12,33.24,447.78,0,0,95901,0
51,22,16.63,,,54,Chula Vista,3200,One Year,United States,2294-SALNE,Stayed,0,1,Male,1,Fiber Optic,"32.636792, -117.054989",32.636792,-117.054989,1,86.8,0,0,2,Offer D,1,0,0,1,Credit Card,1,74025,1,Q3,1,4,0,California,0,0,0,23,1940.8,90,382.49,0.0,2413.29,0,0,91910,0
19,76,12.59,,,26,Benicia,4623,Month-to-Month,United States,7054-ENNGU,Stayed,0,0,Female,1,Cable,"38.113533, -122.11926",38.113533,-122.11926,1,50.85,0,0,4,,1,0,0,1,Credit Card,1,25578,0,Q3,1,4,0,California,0,0,0,9,466.6,0,113.31,0.0,579.91,1,1,94510,0
72,18,1.26,Dissatisfaction,Product dissatisfaction,91,Spring Valley,3157,Month-to-Month,United States,6900-PXRMS,Churned,0,1,Male,1,Fiber Optic,"32.730264, -116.950963",32.730264,-116.950963,1,105.75,1,0,0,Offer C,1,0,0,1,Bank Withdrawal,1,7863,0,Q3,0,1,1,California,1,1,1,26,2710.25,90,32.76,0.0,2833.01,0,0,91978,1
35,53,41.93,,,50,Arcadia,5775,Month-to-Month,United States,3855-ONCAR,Stayed,1,0,Female,1,Fiber Optic,"34.137319, -118.029837",34.137319,-118.029837,1,78.9,0,3,9,,0,0,1,1,Credit Card,1,30028,0,Q3,1,4,0,California,0,0,1,4,299.75,0,167.72,37.01,430.46,0,1,91006,0
70,29,35.1,Other,Don't know,91,Sierra City,2080,Month-to-Month,United States,3318-OSATS,Churned,0,0,Male,1,Fiber Optic,"39.600599, -120.636358",39.600599,-120.636358,0,95.45,1,0,0,Offer C,0,0,1,0,Bank Withdrawal,1,348,0,Q3,0,2,1,California,1,0,1,35,3474.05,80,1228.5,0.0,4782.55,0,0,96125,1
73,21,20.15,,,77,Atascadero,3172,Month-to-Month,United States,0147-ESWWR,Stayed,0,0,Female,1,Fiber Optic,"35.453912, -120.69461",35.453912,-120.69461,1,101.25,1,0,9,,0,0,1,1,Bank Withdrawal,1,29539,1,Q3,1,4,1,California,1,1,1,39,3949.15,0,785.85,0.0,4735.0,0,1,93422,0
31,20,0.0,,,61,Big Pine,4387,Month-to-Month,United States,7389-KBFIT,Joined,1,0,Female,1,DSL,"37.245505, -118.062943",37.245505,-118.062943,1,30.25,0,2,6,Offer E,1,0,1,1,Mailed Check,0,1826,0,Q3,1,3,0,California,0,0,0,2,63.75,0,0.0,0.0,63.75,0,1,93513,0
