customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST0765,Male,0,Yes,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,50.9,1068.9,No
CUST0766,Male,1,Yes,No,20,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,112.98,2259.6,Yes
CUST0767,Female,1,No,No,10,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Mailed check,80.65,806.5,No
CUST0768,Female,0,Yes,Yes,47,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,42.49,1997.03,Yes
CUST0769,Male,1,No,Yes,47,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,21.19,995.93,No
CUST0770,Male,0,No,Yes,15,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card,92.37,1385.55,No
CUST0771,Male,1,No,No,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer,89.66,3945.04,No
CUST0772,Male,0,No,No,62,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,42.93,2661.66,Yes
CUST0773,Female,1,No,Yes,6,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card,53.27,319.62,Yes
CUST0774,Female,1,Yes,No,66,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,109.8,7246.8,No
CUST0775,Male,1,Yes,No,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,35.72,142.88,No
CUST0776,Male,0,No,Yes,23,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card,103.54,2381.42,Yes
CUST0777,Female,0,No,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,36.92,479.96,No
CUST0778,Female,0,Yes,No,31,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,68.17,2113.27,Yes
CUST0779,Male,0,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,69.9,1118.4,Yes
CUST0780,Male,1,No,Yes,41,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Bank transfer,67.21,2755.61,Yes
CUST0781,Male,1,No,No,1,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card,48.79,48.79,No
CUST0782,Female,0,Yes,Yes,12,No,No phone service,DSL,No,Yes,No,No,No,No,Two year,No,Electronic check,45.34,544.08,Yes
CUST0783,Female,0,Yes,Yes,56,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card,93.32,5225.92,Yes
CUST0784,Female,0,No,Yes,50,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,47.57,2378.5,No
CUST0785,Male,1,Yes,No,20,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card,80.99,1619.8,Yes
CUST0786,Male,0,Yes,Yes,66,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Mailed check,104.66,6907.56,No
CUST0787,Female,0,No,Yes,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,103.7,3733.2,No
CUST0788,Female,1,No,No,38,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card,36.72,1395.36,No
CUST0789,Male,1,No,Yes,22,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Mailed check,85.47,1880.34,No
CUST0790,Female,0,Yes,No,61,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,80.23,4894.03,No
CUST0791,Female,1,No,No,50,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,No,Bank transfer,48.2,2410.0,No
CUST0792,Male,0,Yes,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,59.15,3489.85,Yes
CUST0793,Female,1,No,Yes,20,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,48.51,970.2,No
CUST0794,Male,0,No,Yes,36,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer,73.71,2653.56,No
CUST0795,Male,0,Yes,No,15,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Credit card,100.36,1505.4,No
CUST0796,Male,0,Yes,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,107.75,6680.5,Yes
CUST0797,Male,0,No,No,3,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Electronic check,92.28,276.84,Yes
CUST0798,Male,1,No,Yes,5,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Electronic check,68.35,341.75,No
CUST0799,Male,1,Yes,No,56,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Mailed check,115.81,6485.36,No
CUST0800,Male,1,No,No,31,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,76.39,2368.09,Yes
CUST0801,Female,1,Yes,No,35,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,67.85,2374.75,No
CUST0802,Male,0,Yes,Yes,71,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,105.68,7503.28,No
CUST0803,Male,0,No,No,70,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,38.46,2692.2,Yes
CUST0804,Female,1,Yes,Yes,26,No,No phone service,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer,35.79,930.54,Yes
CUST0805,Female,1,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,98.25,98.25,Yes
CUST0806,Female,1,Yes,No,7,No,No phone service,DSL,No,No,No,Yes,Yes,No,One year,No,Electronic check,107.06,749.42,Yes
CUST0807,Male,1,No,No,36,No,No phone service,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,27.28,982.08,Yes
CUST0808,Female,1,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,96.41,2410.25,No
CUST0809,Male,0,No,Yes,59,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer,62.45,3684.55,No
CUST0810,Male,0,No,Yes,61,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,No,Mailed check,90.37,5512.57,Yes
CUST0811,Male,0,No,Yes,29,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card,33.5,971.5,Yes
CUST0812,Male,1,Yes,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,117.3,2111.4,No
CUST0813,Female,1,Yes,Yes,41,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,108.13,4433.33,No
CUST0814,Female,1,No,No,19,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,60.6,1151.4,Yes
CUST0815,Male,1,No,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Mailed check,109.34,437.36,No
CUST0816,Male,0,Yes,No,65,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,No,Credit card,109.49,7116.85,No
CUST0817,Male,0,No,Yes,41,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,66.13,2711.33,No
CUST0818,Female,1,No,Yes,15,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,114.69,1720.35,No
CUST0819,Male,0,Yes,Yes,54,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,117.69,6355.26,Yes
CUST0820,Male,0,No,No,64,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Mailed check,41.72,2670.08,No
CUST0821,Female,1,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,26.67,1920.24,No
CUST0822,Female,1,Yes,Yes,15,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,53.11,796.65,No
CUST0823,Male,1,No,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,68.88,3444.0,Yes
CUST0824,Female,1,Yes,No,22,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Bank transfer,29.27,643.94,No
CUST0825,Female,1,Yes,Yes,18,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,34.07,613.26,Yes
CUST0826,Male,1,Yes,No,2,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer,117.17,234.34,Yes
CUST0827,Female,0,No,Yes,36,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,93.73,3374.28,No
CUST0828,Male,0,No,No,20,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,107.49,2149.8,Yes
CUST0829,Female,1,No,No,16,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card,117.12,1873.92,Yes
CUST0830,Male,0,Yes,Yes,67,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,57.81,3873.27,Yes
CUST0831,Male,1,Yes,No,30,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card,88.79,2663.7,Yes
CUST0832,Male,1,No,No,55,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,38.4,2112.0,No
CUST0833,Female,1,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,75.17,4961.22,No
CUST0834,Male,1,Yes,Yes,26,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,40.99,1065.74,Yes
CUST0835,Female,0,No,No,57,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,36.04,2054.28,No
CUST0836,Male,1,No,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,29.84,2058.96,Yes
CUST0837,Male,0,No,Yes,2,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Electronic check,77.97,155.94,Yes
CUST0838,Female,1,No,Yes,56,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card,114.99,6439.44,No
CUST0839,Male,1,No,No,62,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,32.22,1997.64,Yes
CUST0840,Male,1,Yes,No,34,No,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,70.23,2387.82,No
CUST0841,Female,0,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,88.71,4967.76,No
CUST0842,Male,1,No,Yes,55,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,69.59,3827.45,Yes
CUST0843,Male,1,Yes,No,20,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,111.18,2223.6,No
CUST0844,Male,1,Yes,Yes,50,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer,36.63,1831.5,No
CUST0845,Male,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,22.42,560.5,No
CUST0846,Female,0,Yes,No,25,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,58.31,1457.75,No
CUST0847,Female,0,No,No,53,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card,75.55,4004.15,Yes
CUST0848,Male,1,No,Yes,14,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer,45.45,636.3,No
CUST0849,Female,0,No,No,60,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,36.84,2210.4,Yes
CUST0850,Male,1,No,No,43,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,100.48,4320.64,No
CUST0851,Female,0,Yes,Yes,62,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Credit card,38.86,2409.32,Yes
CUST0852,Male,0,Yes,No,69,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,64.27,4434.63,Yes
CUST0853,Male,1,No,Yes,63,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,115.45,7273.35,Yes
CUST0854,Male,0,No,No,2,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card,81.27,162.54,No
CUST0855,Male,1,No,Yes,54,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,69.77,3767.58,Yes
CUST0856,Male,1,No,Yes,16,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card,56.03,896.48,Yes
CUST0857,Male,0,Yes,No,55,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,72.04,3962.2,Yes
CUST0858,Female,1,No,Yes,43,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,93.43,4017.49,No
CUST0859,Male,1,Yes,Yes,61,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,102.25,6237.25,No
CUST0860,Female,0,Yes,No,38,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Bank transfer,84.98,3229.24,No
CUST0861,Male,0,Yes,No,45,No,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,No,Bank transfer,99.03,4456.35,Yes
CUST0862,Female,1,Yes,No,51,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Credit card,28.84,1470.84,Yes
CUST0863,Female,0,No,Yes,42,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Credit card,21.44,900.48,Yes
CUST0864,Female,1,No,Yes,24,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card,93.44,2242.56,Yes
CUST0865,Male,1,No,Yes,30,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card,46.17,1385.1,No
CUST0866,Male,0,No,No,37,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card,107.77,3987.49,No
CUST0867,Female,0,Yes,Yes,53,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,73.59,3900.27,Yes
CUST0868,Male,0,Yes,Yes,63,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card,67.85,4274.55,No
CUST0869,Female,0,Yes,No,11,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Bank transfer,97.28,1070.08,No
CUST0870,Male,1,No,Yes,23,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,94.11,2164.53,No
CUST0871,Female,1,Yes,No,50,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,90.43,4521.5,No
CUST0872,Female,0,Yes,No,55,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,88.99,4894.45,No
CUST0873,Male,0,Yes,No,55,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,71.54,3934.7,No
CUST0874,Female,1,Yes,Yes,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,112.65,450.6,Yes
CUST0875,Male,1,No,Yes,54,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card,109.06,5889.24,Yes
CUST0876,Female,1,Yes,Yes,61,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,52.94,3229.34,No
CUST0877,Female,1,Yes,No,5,No,No phone service,DSL,No,No,No,Yes,Yes,No,Two year,No,Electronic check,100.47,502.35,No
CUST0878,Male,0,No,No,18,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,109.11,1963.98,No
CUST0879,Male,1,No,No,44,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer,81.83,3600.52,Yes
CUST0880,Male,1,No,Yes,31,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,75.56,2342.36,Yes
CUST0881,Female,0,Yes,Yes,21,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,87.19,1830.99,No
CUST0882,Male,1,Yes,Yes,47,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,36.31,1706.57,Yes
CUST0883,Female,1,Yes,Yes,30,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Credit card,28.73,861.9,No
CUST0884,Female,0,Yes,Yes,55,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card,102.02,5611.1,Yes
CUST0885,Male,0,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,77.33,5258.44,Yes
CUST0886,Male,0,Yes,Yes,69,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,32.25,2225.25,Yes
CUST0887,Female,1,Yes,No,41,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,61.63,2526.83,Yes
CUST0888,Female,1,No,No,45,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,49.82,2241.9,No
CUST0889,Male,0,No,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,107.55,3226.5,No
CUST0890,Male,0,No,No,45,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Credit card,70.72,3182.4,No
CUST0891,Male,1,Yes,Yes,45,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Credit card,77.75,3498.75,Yes
CUST0892,Male,0,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,43.53,1958.85,Yes
CUST0893,Male,0,Yes,No,55,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,99.91,5495.05,Yes
